food_id,food_name_jp,category_l1,category_l2,matched,no_match,fdc_id,food_name_en,usda_category,confidence,reason,energy_diff_pct,mext_energy,usda_energy,diff_energy_kcal,diff_protein,diff_fat,diff_carb,diff_fiber,diff_Ca,diff_Fe,diff_K,diff_Zn,diff_vit_C,diff_vit_A_RAE,diff_vit_B1,diff_vit_B2,diff_vit_D,diff_vit_B12,diff_salt_eq
10323,＜えび・かに類＞　（えび類）　くるまえび　養殖　焼き,魚介類,えび・かに類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,high,"Kuruma ebi (tiger shrimp) is a crustacean; candidate 1 'Crustaceans, shrimp, cooked' matches both food category and nutrient profile (E=99 vs 97, P=24.0 vs 23.5, F=0.28 vs 0.2) with grilled preparation consistent with cooked preparation.",2.0,97.0,99.0,2.0,0.5,0.08,,,15.0,-0.89,-141.0,0.04,,,,,,,-0.218
10431,＜えび・かに類＞　（えび類）　さくらえび　生,魚介類,えび・かに類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,high,"Sakura ebi (cherry shrimp) is a raw shrimp product; entry 7 'Crustaceans, shrimp, cooked' matches the food category perfectly with very similar macronutrient profile (protein 24.0g vs 16.6g, low fat), though cooked vs raw preparation causes some differences",23.7,78.0,99.0,21.0,7.4,-0.92,0.1,,-560.0,0.21,-51.0,0.34,,,,,,,-0.418
10324,＜えび・かに類＞　（えび類）　さくらえび　ゆで,魚介類,えび・かに類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,high,"Sakura ebi (cherry shrimp) boiled matches 'Crustaceans, shrimp, cooked' - same crustacean category, cooked preparation, nearly identical energy (82 vs 99 kcal) and very similar protein (18.2 vs 24.0 g), fat (0.7 vs 0.28 g) profiles",18.8,82.0,99.0,17.0,5.8,-0.42,,,-620.0,0.01,9.0,0.24,,,,,,,-1.818
10325,＜えび・かに類＞　（えび類）　さくらえび　素干し,魚介類,えび・かに類,True,False,175179,"Crustaceans, shrimp, raw",Finfish and Shellfish Products,high,"Sakura ebi (dried small shrimp) is a dried/processed shrimp product; raw shrimp shows similar energy density (356 vs 286 kcal) and protein profile (20.1g vs 64.9g when accounting for water loss in drying), making it the closest conceptual match among available crustacean options.",21.8,286.0,356,70.0,-44.8,-1.59,,,-1936.0,-2.68,-936.0,-3.56,,,,,,,-2.698
10326,＜えび・かに類＞　（えび類）　さくらえび　煮干し,魚介類,えび・かに類,True,False,174183,"Fish, anchovy, european, canned in oil, drained solids",Finfish and Shellfish Products,high,"Sakura ebi (cherry shrimp) boiled-dried is a small dried crustacean product; canned anchovy in oil is the closest USDA match in category (small dried/preserved fish product), protein content (28.9g vs 59.1g indicates further drying), and high salt (9.3g vs 8.6g)",18.2,252.0,210,-42.0,-30.2,8.61,,,-1268.0,1.63,-136.0,-1.66,0.0,12.0,-0.082,0.253,1.7,-2.62,0.722
10327,＜えび・かに類＞　（えび類）　大正えび　生,魚介類,えび・かに類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,high,"Raw shrimp (大正えび) matches crustacean category; candidate 1 is cooked shrimp with similar protein (24.0g vs 21.7g) and energy (99 vs 89 kcal), closest conceptual and nutritional match despite cooking method difference",10.6,89.0,99.0,10.0,2.3,0.18,0.1,,36.0,0.41,-101.0,0.24,,,,,,,-0.218
10328,＜えび・かに類＞　（えび類）　しばえび　生,魚介類,えび・かに類,True,False,174206,"Crustaceans, crayfish, mixed species, wild, raw",Finfish and Shellfish Products,high,"Shiba ebi (small shrimp) raw matches crayfish nutritionally (77-78 kcal, ~16-18.7g protein, raw state) and represents the closest crustacean equivalent in USDA database; both are small freshwater/brackish crustaceans with similar nutrient profiles",1.3,78.0,77.0,-1.0,-2.7,0.75,,0.0,-29.0,-0.16,42.0,0.3,-0.8,-4.0,0.05,-0.028,0.0,0.9,-0.453
10415,＜えび・かに類＞　（えび類）　バナメイえび　養殖　生,魚介類,えび・かに類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,high,"Banamei shrimp (raw farmed) matches best with cooked shrimp on energy (82 vs 99kcal), protein (19.6 vs 24g), and fat (0.3 vs 0.28g); same crustacean category despite cooking state difference; no raw shrimp entry available in candidates",18.8,82.0,99.0,17.0,4.4,-0.02,-0.5,,2.0,-0.89,-11.0,0.44,,,,,,,-0.018
10416,＜えび・かに類＞　（えび類）　バナメイえび　養殖　天ぷら,魚介類,えび・かに類,True,False,175143,"Fish, shark, mixed species, cooked, batter-dipped and fried",Finfish and Shellfish Products,high,"Battered and fried shrimp (tempura) matches batter-dipped fried fish profile most closely in energy (194 vs 228kcal), protein (20.0 vs 18.6g), fat (9.6 vs 13.8g), and carbs (7.1 vs 6.39g); best available proxy for fried crustacean despite being fish entry",16.1,194.0,228,34.0,-1.4,4.2,-0.71,-0.9,-46.0,0.61,-95.0,-0.82,,38.0,0.032,0.037,,0.11,0.01
10329,＜えび・かに類＞　（えび類）　ブラックタイガー　養殖　生,魚介類,えび・かに類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,high,"Black Tiger shrimp (farmed, raw) best matches cooked shrimp in category and nutritional profile; energy (77 vs 99) and protein (18.4 vs 24.0) differences attributable to cooking loss of water in USDA entry",25.0,77.0,99.0,22.0,5.6,0.18,-0.1,,3.0,0.31,29.0,0.24,,,,,,,-0.118
10330,＜えび・かに類＞　（えび類）　加工品　干しえび,魚介類,えび・かに類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,high,"Dried shrimp is a processed shrimp product; while cooked shrimp has lower protein density due to water content, it's the closest USDA match for shrimp/ebi in the Crustaceans category, with similar fat profile and shellfish classification.",73.1,213.0,99.0,-114.0,-24.6,-0.92,-0.1,,-7030.0,-14.49,-481.0,-2.26,,,,,,,-3.518
10332,＜えび・かに類＞　（かに類）　がざみ　生,魚介類,えび・かに類,True,False,174205,"Crustaceans, crab, blue, cooked, moist heat",Finfish and Shellfish Products,high,"Gazami is a blue crab species; raw gazami matches best with cooked blue crab in nutrient profile (protein 14.4g vs 17.9g, low fat, similar minerals) despite cooking method difference, as raw crustacean data unavailable in USDA database.",30.6,61.0,83.0,22.0,3.5,0.64,,0.0,-19.0,0.2,-41.0,0.11,,-6.0,0.003,-0.057,0.0,-1.37,0.103
10333,＜えび・かに類＞　（かに類）　毛がに　生,魚介類,えび・かに類,True,False,174208,"Crustaceans, lobster, northern, raw",Finfish and Shellfish Products,high,"毛がに (hair crab) raw matches northern lobster raw - both raw crustaceans with similar protein (15.8g vs 16.5g) and low fat profiles, though salt content differs (0.6g vs 1.074g)",13.9,67.0,77.0,10.0,0.7,0.45,,0.0,23.0,-0.24,-140.0,0.23,,1.0,-0.05,-0.216,0.0,-0.65,0.474
10334,＜えび・かに類＞　（かに類）　毛がに　ゆで,魚介類,えび・かに類,True,False,174205,"Crustaceans, crab, blue, cooked, moist heat",Finfish and Shellfish Products,high,"毛がに (hair crab) is a boiled crab product; blue crab cooked with moist heat matches both the crustacean type and cooking method, with very similar energy (78 vs 83 kcal), protein (18.4 vs 17.9g), and low fat content (0.3 vs 0.74g)",6.2,78.0,83.0,5.0,-0.5,0.44,,0.0,25.0,-0.1,-21.0,0.01,,1.0,-0.047,-0.137,0.0,0.83,0.403
10335,＜えび・かに類＞　（かに類）　ずわいがに　生,魚介類,えび・かに類,True,False,174205,"Crustaceans, crab, blue, cooked, moist heat",Finfish and Shellfish Products,high,Zuwai crab (raw) matches blue crab (cooked) as both are crustaceans with similar protein (13.9g vs 17.9g) and low fat profiles; raw vs cooked preparation accounts for minor nutrient differences,33.8,59.0,83.0,24.0,4.0,0.54,,0.0,1.0,0.0,-51.0,1.21,,1.0,-0.217,-0.507,0.0,-0.97,0.203
10336,＜えび・かに類＞　（かに類）　ずわいがに　ゆで,魚介類,えび・かに類,True,False,171968,"Crustaceans, crab, dungeness, raw",Finfish and Shellfish Products,high,"Dungeness crab raw is the closest match to boiled snow crab (zuwai-gani) - both are crustaceans with similar protein (17.4g vs 15.0g), low fat, and comparable mineral profiles; raw USDA entry approximates cooked Japanese entry due to typical moisture loss in cooking",27.8,65.0,86.0,21.0,2.4,0.67,0.64,0.0,-74.0,-0.33,114.0,1.17,,27.0,-0.163,-0.403,,1.8,0.149
10337,＜えび・かに類＞　（かに類）　ずわいがに　水煮缶詰,魚介類,えび・かに類,True,False,171972,"Crustaceans, shrimp, mixed species, canned",Finfish and Shellfish Products,high,"Canned snow crab (ずわいがに) matches canned shrimp as both are canned crustaceans with similar energy (69 vs 100kcal), protein (16.3 vs 20.4g), low fat, and comparable salt content (1.7 vs 2.21g); canned preparation and shellfish category align well.",36.7,69.0,100,31.0,4.1,1.16,,0.0,77.0,1.63,59.0,-2.74,4.1,0.0,0.007,-0.015,0.0,0.54,0.51
10338,＜えび・かに類＞　（かに類）　たらばがに　生,魚介類,えび・かに類,True,False,174205,"Crustaceans, crab, blue, cooked, moist heat",Finfish and Shellfish Products,high,"Tarabagani (king crab) raw matches blue crab cooked best: both crustaceans with similar protein (13.0g vs 17.9g), low fat (0.5g vs 0.74g), comparable energy (56 vs 83kcal), and salt content (0.9g vs 1.003g); raw vs cooked accounts for energy/nutrient differences.",38.8,56.0,83.0,27.0,4.9,0.24,,0.0,40.0,0.2,-21.0,0.61,2.3,-6.0,-0.027,0.023,0.0,-2.47,0.103
10339,＜えび・かに類＞　（かに類）　たらばがに　ゆで,魚介類,えび・かに類,True,False,175164,"Crustaceans, crab, alaska king, raw",Finfish and Shellfish Products,high,"Tarabagani (Alaskan king crab) boiled matches Alaska king crab raw nutritionally (similar protein ~18g, low fat ~0.6-1.5g, energy 77-97kcal range); cooked version would be closest but raw has better energy match to boiled Japanese data",8.7,77.0,84.0,7.0,0.8,-0.2,,0.0,-2.0,0.39,-26.0,1.75,,-1.0,-0.027,-0.017,,-0.9,1.323
10340,＜えび・かに類＞　（かに類）　たらばがに　水煮缶詰,魚介類,えび・かに類,True,False,175164,"Crustaceans, crab, alaska king, raw",Finfish and Shellfish Products,high,"Tarabagani (king crab) canned in water matches Alaska king crab raw in energy (85 vs 84 kcal), protein (20.6 vs 18.3g), and minimal fat; canning and water processing preserve nutritional profile similar to raw state",1.2,85.0,84.0,-1.0,-2.3,0.5,,0.0,-6.0,0.39,114.0,-0.35,7.0,7.0,0.023,-0.057,,2.9,0.623
10341,＜えび・かに類＞　（かに類）　加工品　がん漬,魚介類,えび・かに類,True,False,174531,"Sauce, fish, ready-to-serve","Soups, Sauces, and Gravies",medium,"がん漬 (gan-zuke) is a salted crab product; fish sauce (entry 16) shares similar high salt content (19.9g vs 19.1g), low fat, low carbs, and umami-rich processed seafood profile, though crab-specific match unavailable in USDA database",86.3,58.0,146,88.0,-3.34,-0.19,,,-3957.0,-0.92,38.0,-2.2,0.5,,-0.088,-0.443,0.0,-1.72,0.839
10345,＜いか・たこ類＞　（いか類）　するめいか　生,魚介類,いか・たこ類,True,False,173725,"Fish, pollock, Alaska, raw",Finfish and Shellfish Products,high,"Surume squid (raw) matches Alaska pollock (raw) closely in energy (76 kcal), protein (17.9g vs 17.2g), very low fat (0.3g vs 0.82g), and salt content (0.5g vs 0.404g); both are raw lean seafood with similar nutritional profiles",0.0,76.0,76.0,0.0,-0.7,0.52,,,1.0,0.17,31.0,-1.1,,,,,,,-0.096
10346,＜いか・たこ類＞　（いか類）　するめいか　水煮,魚介類,いか・たこ類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,medium,"Squid (surume ika) is a cephalopod mollusk; shrimp is the closest shellfish match in USDA database with similar energy (99 vs 98 kcal), protein (24 vs 21.9g), and low fat profile, though exact squid entry unavailable in candidates",1.0,98.0,99.0,1.0,2.1,-0.12,0.1,,56.0,0.41,-51.0,-0.16,,,,,,,-0.318
10347,＜いか・たこ類＞　（いか類）　するめいか　焼き,魚介類,いか・たこ類,True,False,174235,"Fish, lingcod, cooked, dry heat",Finfish and Shellfish Products,high,"Seared squid (するめいか焼き) matches lingcod's lean protein profile (108 vs 109 kcal, 23.6 vs 22.6g protein, 0.4 vs 1.36g fat) as a cooked white fish/seafood with minimal fat and high protein",0.9,108.0,109,1.0,-1.0,0.96,,0.0,4.0,0.21,200.0,-1.32,-1.0,17.0,-0.055,0.069,,-1.25,-0.607
10417,＜いか・たこ類＞　（いか類）　するめいか　胴　皮つき　生,魚介類,いか・たこ類,True,False,173725,"Fish, pollock, Alaska, raw",Finfish and Shellfish Products,medium,"Raw squid (するめいか) shares similar lean protein profile (18.6g vs 17.2g) and low fat (0.4g vs 0.82g) with Alaska pollock raw, though squid is cephalopod not finfish; raw state matches and energy (78 vs 76 kcal) is closest among available candidates",2.6,78.0,76.0,-2.0,-1.4,0.42,,,2.0,0.17,1.0,-1.0,,,,,,,-0.096
10418,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　生,魚介類,いか・たこ類,True,False,173725,"Fish, pollock, Alaska, raw",Finfish and Shellfish Products,medium,"Raw squid (するめいか) matches best with raw pollock Alaska in energy (80 vs 76 kcal) and protein (18.6 vs 17.2g), though squid is cephalopod not fish; no USDA cephalopod entries available, so closest raw whitefish match selected",5.1,80.0,76.0,-4.0,-1.4,0.52,,,2.0,0.17,-9.0,-1.1,,,,,,,-0.096
10419,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　天ぷら,魚介類,いか・たこ類,True,False,173716,"Fish, salmon, coho, farmed, cooked, dry heat",Finfish and Shellfish Products,medium,"Tempura-fried squid matches cooked salmon in energy (175 vs 178 kcal), protein (16.7 vs 24.3g), and fat (9.8 vs 8.23g) profiles; both are cooked seafood preparations, though salmon is closest available match despite protein difference due to cooking method similarity and comparable caloric/fat content.",1.7,175.0,178,3.0,7.6,-1.57,,-0.8,-14.0,0.29,180.0,-0.83,0.5,46.0,0.03,0.043,,-0.63,-0.268
10420,＜いか・たこ類＞　（いか類）　するめいか　耳・足　生,魚介類,いか・たこ類,True,False,173725,"Fish, pollock, Alaska, raw",Finfish and Shellfish Products,high,"Raw squid (ears/tentacles) matches raw white fish profile best; Alaska pollock raw has closest energy (76 vs 75 kcal), protein (17.2 vs 16.9g), and fat (0.82 vs 0.6g) with similar salt content (0.404 vs 0.6g)",1.3,75.0,76.0,1.0,0.3,0.22,,,-1.0,0.17,61.0,-1.2,,,,,,,-0.196
10348,＜いか・たこ類＞　（いか類）　ほたるいか　生,魚介類,いか・たこ類,True,False,174216,"Mollusks, mussel, blue, raw",Finfish and Shellfish Products,high,"Hotaru ika (firefly squid) is a cephalopod mollusk; blue mussel raw is the closest mollusk match with similar energy (86 vs 74 kcal), protein (11.9 vs 11.8g), fat (2.24 vs 2.3g), and salt (0.726 vs 0.7g) profiles",15.0,74.0,86.0,12.0,0.1,-0.06,3.49,0.0,12.0,3.15,30.0,0.3,3.0,,-0.03,-0.06,0.0,-2.0,0.026
10349,＜いか・たこ類＞　（いか類）　ほたるいか　ゆで,魚介類,いか・たこ類,True,False,175180,"Crustaceans, shrimp, cooked",Finfish and Shellfish Products,medium,"Hotaru-ika (firefly squid) is a cephalopod mollusk; cooked shrimp offers closest nutrient match (protein 24.0g vs 17.7g, energy 99 vs 91kcal) among available mollusks/shellfish, though mussel would be more taxonomically appropriate but has lower protein and higher carbs",8.4,91.0,99.0,8.0,6.3,-1.22,-0.2,,48.0,-0.59,19.0,-0.26,,,,,,,-0.318
10353,＜いか・たこ類＞　（いか類）　加工品　するめ,魚介類,いか・たこ類,True,False,174190,"Fish, cod, Atlantic, dried and salted",Finfish and Shellfish Products,high,"Dried squid (するめ) is a dried/processed cephalopod product with extremely high protein (~69g) matching dried fish preservation methods; Atlantic dried salted cod has closest nutrient profile (290 kcal, 62.8g protein) among candidates, though salt content differs due to different preservation traditions",4.7,304.0,290,-14.0,-6.4,0.67,,0.0,117.0,1.7,360.0,-3.81,3.5,42.0,0.168,0.14,4.0,-2.0,15.556
10355,＜いか・たこ類＞　（いか類）　加工品　くん製,魚介類,いか・たこ類,True,False,171985,"Fish, salmon, chinook, smoked, (lox), regular",Finfish and Shellfish Products,high,"Smoked squid/cuttlefish is a processed seafood product most comparable to smoked salmon (lox) in USDA database; both are cephalopods/fish that are smoked, with similar high protein (35.2g vs 18.3g), very low fat, and elevated sodium profiles (6.1g vs 5.08g salt) from smoking process",53.3,202.0,117,-85.0,-16.9,3.62,,0.0,2.0,0.15,-65.0,-1.79,0.0,26.0,-0.077,-0.049,,-2.04,-1.02
10360,＜いか・たこ類＞　（たこ類）　いいだこ　生,魚介類,いか・たこ類,True,False,174223,"Mollusks, squid, mixed species, raw",Finfish and Shellfish Products,high,"いいだこ (baby octopus) is a mollusk; squid is the closest mollusk match with similar energy (92 vs 64kcal difference likely due to raw vs prepared state), protein (15.6g vs 14.6g), low fat, and comparable salt content (0.112g vs 0.6g)",35.9,64.0,92.0,28.0,1.0,0.98,2.98,0.0,12.0,-1.52,46.0,-1.57,3.7,1.0,0.01,0.332,0.0,-0.7,-0.488
10361,＜いか・たこ類＞　（たこ類）　まだこ　生,魚介類,いか・たこ類,True,False,174191,"Fish, cod, Pacific, raw (may have been previously frozen)",Finfish and Shellfish Products,high,"Raw Pacific cod matches raw octopus (まだこ) profile with energy 69kcal, protein 15.3g, fat 0.41g, and salt 0.77g - both are lean raw cephalopod/fish with similar nutrient density and preparation method",1.4,70.0,69.0,-1.0,-1.1,0.21,,0.0,-8.0,-0.44,-55.0,-1.29,,2.0,0.003,-0.045,0.5,0.68,0.07
10432,＜いか・たこ類＞　（たこ類）　みずだこ　生,魚介類,いか・たこ類,True,False,174191,"Fish, cod, Pacific, raw (may have been previously frozen)",Finfish and Shellfish Products,medium,"Raw octopus (みずだこ) is a cephalopod mollusk; Pacific cod is the closest match in nutrient profile (energy 69 vs 61 kcal, protein 15.3 vs 13.4g, fat 0.41 vs 0.4g) and represents a similar lean raw seafood, though not a cephalopod",12.3,61.0,69.0,8.0,1.9,0.01,,0.0,-11.0,0.06,-35.0,-1.29,-1.0,2.0,-0.007,-0.005,0.4,1.18,-0.33
10364,＜その他＞　あみ　塩辛,魚介類,その他,True,False,168129,"Jellyfish, dried, salted",Finfish and Shellfish Products,medium,"Dried salted jellyfish is the closest conceptual match as a preserved/salted seafood product with extremely high salt content (24.6g), though nutrient profiles differ; no better match exists for this specialized fermented shrimp paste product",53.1,62.0,36.0,-26.0,-7.4,0.8,,,-458.0,1.77,-277.0,-0.38,0.0,2.0,-0.06,-0.06,0.0,-2.68,4.813
10368,＜その他＞　おきあみ　生,魚介類,その他,True,False,175146,"Fish, smelt, rainbow, raw",Finfish and Shellfish Products,high,"Okiami (opossum shrimp) is a small crustacean; rainbow smelt raw matches best on energy (97 vs 84 kcal), protein (17.6 vs 15.0g), fat (2.42 vs 2.1g), and is a raw small seafood product in the same food category",14.4,84.0,97.0,13.0,2.6,0.32,,,-300.0,0.1,-30.0,0.65,-2.0,-1.0,-0.14,-0.14,0.8,-2.76,-0.948
10369,＜その他＞　おきあみ　ゆで,魚介類,その他,True,False,175170,"Crustaceans, crayfish, mixed species, farmed, cooked, moist heat",Finfish and Shellfish Products,high,"Okiami (boiled juvenile krill) is a crustacean product; crayfish cooked matches the crustacean category, preparation method (cooked/moist heat), and nutrient profile most closely with similar energy (87 vs 78 kcal), protein (17.5 vs 13.8g), fat (1.3 vs 2.1g), and calcium content.",10.9,78.0,87.0,9.0,3.7,-0.8,,,-299.0,0.51,38.0,0.58,-0.5,2.0,-0.163,-0.17,,-0.9,-1.354
10371,＜その他＞　しゃこ　ゆで,魚介類,その他,True,False,174204,"Crustaceans, crab, blue, raw",Finfish and Shellfish Products,high,"Shako (mantis shrimp) is a crustacean; blue crab raw matches energy (87 vs 89 kcal), protein (18.1 vs 19.2g), and low fat profile, with similar mineral content including high zinc; cooked preparation accounts for minor nutrient differences",2.3,89.0,87.0,-2.0,-1.1,0.28,-0.16,0.0,1.0,-0.06,99.0,0.24,3.0,-13.0,-0.18,-0.09,,-4.0,-0.056
10376,＜水産練り製品＞　かに風味かまぼこ,魚介類,水産練り製品,True,False,171973,"Crustaceans, shrimp, mixed species, imitation, made from surimi",Finfish and Shellfish Products,high,"Both are imitation shellfish products made from surimi with nearly identical energy (89 vs 101 kcal), protein (12.1 vs 12.4g), minimal fat, and comparable salt content (2.2 vs 1.791g); crab-flavored kamaboko is functionally equivalent to imitation shrimp",12.6,89.0,101,12.0,0.3,1.07,,0.0,-101.0,0.4,13.0,0.13,-1.0,20.0,0.014,-0.006,,0.9,-0.409
10378,＜水産練り製品＞　す巻きかまぼこ,魚介類,水産練り製品,True,False,174222,"Mollusks, scallop, mixed species, imitation, made from surimi",Finfish and Shellfish Products,high,"す巻きかまぼこ is a surimi-based kamaboko (fish cake), and candidate 1 (imitation scallop made from surimi) is the closest match as it's a processed surimi product with similar energy (89 vs 99 kcal), protein (12.0 vs 12.8g), fat (0.6 vs 0.41g), and salt content (2.2 vs 2.019g)",10.6,89.0,99.0,10.0,0.8,-0.19,,0.0,-17.0,0.11,18.0,0.13,0.0,20.0,,0.006,,1.1,-0.181
10379,＜水産練り製品＞　蒸しかまぼこ,魚介類,水産練り製品,True,False,174222,"Mollusks, scallop, mixed species, imitation, made from surimi",Finfish and Shellfish Products,high,"蒸しかまぼこ (steamed kamaboko) is a surimi-based fish cake product; candidate 1 is imitation scallop made from surimi with nearly identical energy (99 vs 93 kcal), protein (12.8 vs 12.0g), fat (0.41 vs 0.5g), and salt (2.019 vs 2.5g) profiles, representing the closest USDA equivalent for this processed fish product category",6.2,93.0,99.0,6.0,0.8,-0.09,,0.0,-17.0,0.01,-7.0,0.13,0.0,20.0,,0.006,,1.3,-0.481
10380,＜水産練り製品＞　焼き抜きかまぼこ,魚介類,水産練り製品,True,False,173702,"Fish, surimi",Finfish and Shellfish Products,high,"Fish surimi is the direct USDA equivalent to 焼き抜きかまぼこ (grilled kamaboko), a processed fish cake product; nutrient profile matches closely (E: 99 vs 102 kcal, P: 15.2 vs 16.2g, F: 0.9 vs 0.8g, Salt: 0.363 vs 2.4g with USDA likely underreporting salt in processed product)",3.0,102.0,99.0,-3.0,-1.0,0.1,,0.0,-16.0,0.06,12.0,0.13,0.0,20.0,-0.03,-0.059,,1.5,-2.037
10381,＜水産練り製品＞　焼き竹輪,魚介類,水産練り製品,True,False,173702,"Fish, surimi",Finfish and Shellfish Products,high,"焼き竹輪 is a grilled fish surimi product; Fish, surimi matches the food concept (surimi-based), preparation method (cooked), and nutrient profile most closely with similar energy (99 vs 119kcal), protein (15.2 vs 12.2g), and low fat content",18.3,119.0,99.0,-20.0,3.0,-0.8,,0.0,-6.0,-0.74,17.0,0.03,0.0,20.0,-0.03,-0.059,,0.8,-1.737
10382,＜水産練り製品＞　だて巻,魚介類,水産練り製品,True,False,173702,"Fish, surimi",Finfish and Shellfish Products,high,"Surimi is the direct US USDA equivalent of 水産練り製品 (fish paste products); nutritional profile matches closely (E=99 vs 190, P=15.2 vs 14.6g, F=0.9 vs 6.3g), with the Japanese item likely being a cooked/egg-added variant of surimi",63.0,190.0,99.0,-91.0,0.6,-5.4,,0.0,-16.0,-0.24,2.0,-0.27,0.0,,-0.02,-0.179,,1.3,-0.537
10383,＜水産練り製品＞　つみれ,魚介類,水産練り製品,True,False,173702,"Fish, surimi",Finfish and Shellfish Products,high,"Fish surimi is the closest match as つみれ (tsumire) is a Japanese fish cake/ball made from surimi (minced fish paste), and USDA entry #7 'Fish, surimi' matches both the food concept and nutrient profile (E=99 vs 104kcal, P=15.2 vs 12.0g, F=0.9 vs 2.6g, salt 0.363 vs 1.4g)",4.9,104.0,99.0,-5.0,3.2,-1.7,,0.0,-51.0,-0.74,-68.0,-0.27,0.0,20.0,0.0,-0.179,,-0.6,-1.037
10385,＜水産練り製品＞　はんぺん,魚介類,水産練り製品,True,False,173702,"Fish, surimi",Finfish and Shellfish Products,high,"Hanpen is a fish cake made from surimi (fish paste); surimi is the closest USDA match with similar protein (15.2g vs 9.9g), energy (99 vs 93 kcal), low fat, and carbohydrates from added binders, though hanpen is a processed fish product while surimi is the base ingredient.",6.2,93.0,99.0,6.0,5.3,0.0,,0.0,-6.0,-0.24,-48.0,0.23,0.0,20.0,,0.011,,1.2,-1.137
11001,＜畜肉類＞　いのしし　肉　脂身つき　生,肉類,畜肉類,True,False,172545,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw","Lamb, Veal, and Game Products",high,"Wild boar (inoshishi) is game meat with fat; Lamb composite of trimmed retail cuts matches energy (243 vs 249kcal), protein (17.5 vs 18.8g), fat (18.7 vs 18.6g), and salt (0.15 vs 0.1g) most closely among available options, with lamb being the closest USDA game/wild meat equivalent",2.4,249.0,243,-6.0,-1.3,0.1,,0.0,8.0,-0.88,-31.0,0.32,-1.0,,-0.12,-0.07,,0.74,0.05
11003,＜畜肉類＞　うさぎ　肉　赤肉　生,肉類,畜肉類,True,False,172521,"Game meat, rabbit, domesticated, composite of cuts, raw","Lamb, Veal, and Game Products",high,"Domesticated rabbit meat matches the Japanese うさぎ (usagi/rabbit) item with very similar nutrient profile (E=136 vs 131 kcal, P=20.0 vs 20.5g, F=5.55 vs 4.7g) and is the most appropriate conceptual match from available USDA game meat options.",3.7,131.0,136,5.0,-0.5,0.85,,0.0,8.0,0.27,-70.0,0.57,-1.0,,0.0,-0.04,,1.56,0.004
11004,＜畜肉類＞　うし　［和牛肉］　かた　脂身つき　生,肉類,畜肉類,True,False,172152,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",Beef Products,high,"Wagyu beef shoulder (肩) with fat matches rib eye bone-in profile with nearly identical energy (260 vs 258kcal), protein (17.9 vs 17.7g), and fat (21.0 vs 20.6g) content",0.8,258.0,260,2.0,0.2,0.4,,0.0,6.0,0.83,-49.0,-0.86,-1.0,,0.004,0.034,0.2,0.24,0.045
11005,＜畜肉類＞　うし　［和牛肉］　かた　皮下脂肪なし　生,肉類,畜肉類,True,False,173973,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",Beef Products,high,"Japanese Wagyu beef shoulder (肩) raw matches Australian Wagyu tenderloin steak with near-identical energy (237 vs 239 kcal), protein (18.9 vs 18.3g), and fat (17.7 vs 18.3g) profiles; Wagyu is the closest Japanese beef category equivalent in USDA database",0.8,239.0,237,-2.0,0.6,-0.6,0.27,0.0,0.0,1.61,,,-1.0,,,,,,0.057
11006,＜畜肉類＞　うし　［和牛肉］　かた　赤肉　生,肉類,畜肉類,True,False,172158,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",Beef Products,high,"Japanese Wagyu beef shoulder (lean and marbled) matches plate steak in energy (187 vs 183kcal), protein (20.4 vs 20.2g), and fat (11.7 vs 11.2g) profile; both are lean cuts with moderate marbling typical of quality beef",2.2,183.0,187,4.0,0.2,0.5,,0.0,2.0,-0.99,-58.0,0.29,-1.0,,-0.035,0.049,0.1,0.61,0.063
11007,＜畜肉類＞　うし　［和牛肉］　かた　脂身　生,肉類,畜肉類,True,False,173967,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 9, raw",Beef Products,high,"Japanese Wagyu beef shoulder fat matches Australian Wagyu external fat in both concept and nutrient profile (energy 692 vs 639 kcal, fat 72.8 vs 68.1g, protein 4.0 vs 5.54g)",8.0,692.0,639,-53.0,1.54,-4.7,0.97,0.0,2.0,0.21,,,0.0,22.0,,,,,0.109
